Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Ontario (00035)   20000,  Male,      Vietnamese,16980,13430,70,975,2505
Ontario (00035)   20000,  Male,"      Austro-Asiatic languages, n.i.e.",220,190,0,0,25
Ontario (00035)   20000,  Male,    Malayo-Polynesian languages,20660,20100,0,290,260
Ontario (00035)   20000,  Male,      Malay-Bahasa,990,945,0,20,25
Ontario (00035)   20000,  Male,      Tagalog (Pilipino),18555,18075,0,255,225
Ontario (00035)   20000,  Male,"      Malayo-Polynesian languages, n.i.e.",1110,1080,0,15,15
Ontario (00035)   20000,  Male,"    Asiatic languages, n.i.e.",75,75,0,0,0
Ontario (00035)   20000,  Male,    Niger-Congo languages,5135,4800,0,275,60
Ontario (00035)   20000,  Male,      Bantu languages,1025,920,0,80,20
Ontario (00035)   20000,  Male,        Swahili,605,555,0,35,15
Ontario (00035)   20000,  Male,"        Bantu languages, n.i.e.",425,370,0,45,10
Ontario (00035)   20000,  Male,      Twi,-,-,-,-,-
Ontario (00035)   20000,  Male,"      Niger-Congo languages, n.i.e.",4105,3880,0,190,40
Ontario (00035)   20000,  Male,"    African languages, n.i.e.",455,450,0,10,0
Ontario (00035)   20000,  Male,    Creoles,1020,250,145,590,30
Ontario (00035)   20000,  Male,    Other languages,1700,1285,0,85,330
Ontario (00035)   20000,  Male,Multiple responses,66100,48605,415,16450,635
Ontario (00035)   20000,  Male,  English and French,15325,2725,195,12405,0
Ontario (00035)   20000,  Male,  English and non-official language,48310,45260,0,2425,620
Ontario (00035)   20000,  Male,  French and non-official language,1780,460,200,1100,15
Ontario (00035)   20000,  Male,"  English, French and non-official language",690,155,15,515,0
Ontario (00035)   20000,  Female,Total - Detailed Mother Tongue,5063815,4312060,30470,606800,114480
Ontario (00035)   20000,  Female,Single responses,4999580,4267260,30175,588315,113835
Ontario (00035)   20000,  Female,  English,3754485,3447625,205,304465,2195
Ontario (00035)   20000,  Female,  French,253600,7735,27735,218060,60
Ontario (00035)   20000,  Female,  Non-official languages,991500,811900,2230,65785,111580
Ontario (00035)   20000,  Female,    Aboriginal languages,10975,9375,10,165,1425
Ontario (00035)   20000,  Female,      Algonquian languages,10065,8515,0,140,1410
Ontario (00035)   20000,  Female,        Algonquin,-,-,-,-,-
