Geography,Sex (3),Detailed Mother,Total - Knowledge of Official Languages,  English only,  French only,  Both English and French,  Neither English nor French
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Byelorussian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Croatian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Czech,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Macedonian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Polish,15,10,0,10,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Russian,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Serbian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Serbo-Croatian,25,25,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Slovak,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Slovenian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Ukrainian,40,20,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,"      Slavic languages, n.i.e.",25,25,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Baltic languages,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Latvian (Lettish),0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Lithuanian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Finno-Ugric languages,45,30,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Estonian,0,0,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Finnish,10,10,0,0,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,      Hungarian,35,20,0,15,0
Prince Edward Island - Île-du-Prince-Édouard (00011)   20000,  Male,    Greek,0,0,0,0,0
