Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,  Single responses,258645,245915,85,12295,355
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    English,254925,243575,0,11325,30
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    French,1040,125,80,835,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,    Non-official languages,2685,2220,10,130,330
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Italian,55,40,0,10,10
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Cantonese,35,30,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Mandarin,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Hakka,0,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,"      Chinese, n.o.s.",230,210,0,0,25
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      German,140,120,0,15,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Portuguese,30,30,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Polish,35,35,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Ukrainian,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Spanish,15,10,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Dutch,30,20,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Punjabi,40,35,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Greek,10,10,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Arabic,50,50,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Tagalog (Pilipino),90,90,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Hungarian,30,25,0,10,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Vietnamese,35,20,0,0,15
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Cree,10,0,0,0,0
Newfoundland and Labrador - Terre-Neuve-et-Labrador (10)  00000,  Female,      Persian (Farsi),45,45,0,0,10
