Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
British Columbia - Colombie-Britannique (59)  20000,  Female,      Macedonian,45,40,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Khmer (Cambodian),650,525,0,45,80
British Columbia - Colombie-Britannique (59)  20000,  Female,      Norwegian,2055,2015,0,40,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Hebrew,365,310,0,50,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Estonian,650,575,0,70,10
British Columbia - Colombie-Britannique (59)  20000,  Female,      Swedish,1830,1675,0,160,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Lao,555,480,0,30,40
British Columbia - Colombie-Britannique (59)  20000,  Female,      Lithuanian,170,130,0,30,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Serbian,2220,1780,0,215,225
British Columbia - Colombie-Britannique (59)  20000,  Female,      Latvian (Lettish),345,295,0,45,10
British Columbia - Colombie-Britannique (59)  20000,  Female,      Slovenian,610,555,0,40,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Turkish,640,475,0,100,65
British Columbia - Colombie-Britannique (59)  20000,  Female,      Bengali,520,475,0,20,30
British Columbia - Colombie-Britannique (59)  20000,  Female,      Maltese,140,115,0,20,10
British Columbia - Colombie-Britannique (59)  20000,  Female,      Flemish,225,145,0,80,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Montagnais-Naskapi,0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Bulgarian,440,335,15,75,20
British Columbia - Colombie-Britannique (59)  20000,  Female,      Micmac,0,0,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Gaelic languages,205,190,0,10,10
British Columbia - Colombie-Britannique (59)  20000,  Female,      South Slave,55,50,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Chipewyan,0,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Dogrib,15,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Kutchin-Gwich'in (Loucheux),10,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Tlingit,0,10,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Serbo-Croatian,1700,1430,0,120,145
British Columbia - Colombie-Britannique (59)  20000,  Female,      Dakota/Sioux,15,15,0,0,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Malay-Bahasa,1270,1185,0,30,65
British Columbia - Colombie-Britannique (59)  20000,  Female,      Blackfoot,30,25,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Malayalam,270,255,0,10,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Thai,910,855,0,10,40
British Columbia - Colombie-Britannique (59)  20000,  Female,      Kurdish,290,270,0,0,15
British Columbia - Colombie-Britannique (59)  20000,  Female,      Pashto,110,90,0,15,0
British Columbia - Colombie-Britannique (59)  20000,  Female,      Other languages,15930,14805,10,555,555
British Columbia - Colombie-Britannique (59)  20000,  Female,  Multiple responses,25580,20385,60,4810,315
British Columbia - Colombie-Britannique (59)  20000,  Female,    English and French,3420,820,15,2590,0
British Columbia - Colombie-Britannique (59)  20000,  Female,    English and non-official language,20880,19025,25,1545,290
British Columbia - Colombie-Britannique (59)  20000,  Female,    French and non-official language,915,475,30,395,25
British Columbia - Colombie-Britannique (59)  20000,  Female,"    English, French and non-official language",360,70,0,280,0
