Geography,Sex (3),Detailed Mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Quebec - Québec (24)  20000,  Male,      Blackfoot,10,0,0,10,0
Quebec - Québec (24)  20000,  Male,      Malayalam,155,80,0,75,0
Quebec - Québec (24)  20000,  Male,      Thai,80,20,35,20,0
Quebec - Québec (24)  20000,  Male,      Kurdish,340,60,130,115,45
Quebec - Québec (24)  20000,  Male,      Pashto,330,150,75,95,15
Quebec - Québec (24)  20000,  Male,      Other languages,15945,2670,5790,6400,1090
Quebec - Québec (24)  20000,  Male,  Multiple responses,48570,3390,7440,37430,305
Quebec - Québec (24)  20000,  Male,    English and French,24800,380,1335,23060,25
Quebec - Québec (24)  20000,  Male,    English and non-official language,7525,2875,105,4470,75
Quebec - Québec (24)  20000,  Male,    French and non-official language,13415,50,5860,7330,175
Quebec - Québec (24)  20000,  Male,"    English, French and non-official language",2825,80,140,2575,25
Quebec - Québec (24)  20000,  Female,Total - Detailed mother tongue,3633895,169010,2063035,1365995,35855
Quebec - Québec (24)  20000,  Female,  Single responses,3585115,165420,2054145,1330045,35505
Quebec - Québec (24)  20000,  Female,    English,283915,97670,1625,184445,170
Quebec - Québec (24)  20000,  Female,    French,2945840,890,1963430,981090,425
Quebec - Québec (24)  20000,  Female,    Non-official languages,355360,66860,89090,164505,34905
Quebec - Québec (24)  20000,  Female,      Italian,61525,3165,11410,41665,5280
Quebec - Québec (24)  20000,  Female,      Cantonese,3085,980,290,1125,685
Quebec - Québec (24)  20000,  Female,      Mandarin,2080,1010,165,715,195
Quebec - Québec (24)  20000,  Female,      Hakka,30,20,0,0,0
Quebec - Québec (24)  20000,  Female,"      Chinese, n.o.s.",17335,5720,2475,5170,3970
Quebec - Québec (24)  20000,  Female,      German,9580,3520,585,5410,60
Quebec - Québec (24)  20000,  Female,      Portuguese,17000,900,5620,8935,1540
Quebec - Québec (24)  20000,  Female,      Polish,9365,2885,1035,5100,340
Quebec - Québec (24)  20000,  Female,      Ukrainian,2765,935,160,1565,95
Quebec - Québec (24)  20000,  Female,      Spanish,35850,1520,17040,14610,2685
Quebec - Québec (24)  20000,  Female,      Dutch,1585,445,80,1055,0
Quebec - Québec (24)  20000,  Female,      Punjabi,4200,1915,145,1195,945
Quebec - Québec (24)  20000,  Female,      Greek,20865,7200,385,10875,2395
Quebec - Québec (24)  20000,  Female,      Arabic,34435,3005,12425,16555,2450
Quebec - Québec (24)  20000,  Female,      Tagalog (Pilipino),6100,4325,60,1655,55
Quebec - Québec (24)  20000,  Female,      Hungarian,3785,1510,250,1855,170
Quebec - Québec (24)  20000,  Female,      Vietnamese,10695,940,3355,4715,1680
Quebec - Québec (24)  20000,  Female,      Cree,5880,3525,70,1270,1010
Quebec - Québec (24)  20000,  Female,      Persian (Farsi),4835,1070,835,2240,690
Quebec - Québec (24)  20000,  Female,      Croatian,1220,365,185,585,80
Quebec - Québec (24)  20000,  Female,      Gujarati,2845,1445,65,865,470
Quebec - Québec (24)  20000,  Female,      Korean,1660,635,85,695,240
Quebec - Québec (24)  20000,  Female,      Russian,6760,1565,1355,3115,725
Quebec - Québec (24)  20000,  Female,      Hindi,905,495,0,330,80
Quebec - Québec (24)  20000,  Female,      Tamil,5220,2715,230,1410,865
Quebec - Québec (24)  20000,  Female,      Japanese,1015,565,70,330,50
Quebec - Québec (24)  20000,  Female,      Creoles,19765,115,13385,5215,1045
Quebec - Québec (24)  20000,  Female,      Finnish,290,135,0,150,10
Quebec - Québec (24)  20000,  Female,      Czech,895,295,45,550,10
Quebec - Québec (24)  20000,  Female,      Armenian,6990,665,795,4790,745
Quebec - Québec (24)  20000,  Female,      Yiddish,4725,2245,10,2035,435
Quebec - Québec (24)  20000,  Female,      Urdu,2800,1335,130,975,370
Quebec - Québec (24)  20000,  Female,      Inuktitut (Eskimo),4280,2080,530,565,1105
Quebec - Québec (24)  20000,  Female,      Romanian,6310,345,1350,4330,285
Quebec - Québec (24)  20000,  Female,      Ojibway,15,10,0,10,0
Quebec - Québec (24)  20000,  Female,      Danish,255,120,0,140,0
Quebec - Québec (24)  20000,  Female,      Slovak,760,220,40,490,10
Quebec - Québec (24)  20000,  Female,      Macedonian,55,10,10,35,0
Quebec - Québec (24)  20000,  Female,      Khmer (Cambodian),3905,190,1755,1215,745
Quebec - Québec (24)  20000,  Female,      Norwegian,160,75,10,80,0
Quebec - Québec (24)  20000,  Female,      Hebrew,1435,400,75,925,35
Quebec - Québec (24)  20000,  Female,      Estonian,145,85,10,35,10
