Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Pashto,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Persian (Farsi),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Sindhi,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Sinhala (Sinhalese),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Urdu,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Malayalam,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Tamil,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Telugu,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Japanese,15,15,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Korean,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Cantonese,50,45,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Male,"      Chinese, n.o.s.",50,20,0,10,20
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Mandarin,35,25,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Taiwanese,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Lao,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Khmer (Cambodian),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Vietnamese,45,45,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Bisayan languages,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Ilocano,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Malay,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,"      Tagalog (Pilipino, Filipino)",65,45,0,0,15
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Akan (Twi),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Swahili,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Creoles,0,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,      Other languages,285,280,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Male,  Multiple responses,120,70,0,50,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    English and French,55,15,0,40,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    English and non-official language,60,50,0,10,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,    French and non-official language,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Male,"    English, French and non-official language",0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,Total - Detailed mother tongue,14985,13025,60,1840,55
Yukon Territory / Territoire du Yukon (60)   00010,  Female,  Single responses,14845,12945,60,1790,55
Yukon Territory / Territoire du Yukon (60)   00010,  Female,    English,12715,11565,0,1155,10
Yukon Territory / Territoire du Yukon (60)   00010,  Female,    French,510,15,45,450,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,    Non-official languages,1615,1360,15,180,50
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Algonquin,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Atikamekw,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Blackfoot,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Carrier,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Chilcotin,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Chipewyan,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Cree,25,25,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Siouan languages (Dakota/Sioux),0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Dene,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Dogrib,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Gitksan,10,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Inuinnaqtun,0,10,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,"      Inuktitut, n.i.e.",40,30,0,0,10
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Kutchin-Gwich'in (Loucheux),45,40,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Malecite,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Mi'kmaq,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Mohawk,0,0,0,0,0
Yukon Territory / Territoire du Yukon (60)   00010,  Female,      Montagnais-Naskapi,0,0,0,0,0
