Geography,Sex (3),Detailed mother,Total - Knowledge of official languages,  English only,  French only,  English and French,  Neither English nor French
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Akan (Twi),10,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Swahili,60,10,10,40,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Creoles,60,15,30,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,      Other languages,575,290,25,185,75
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,  Multiple responses,2410,320,65,2025,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    English and French,2065,115,40,1910,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    English and non-official language,255,200,0,55,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,    French and non-official language,70,0,30,40,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Male,"    English, French and non-official language",20,0,0,20,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,Total - Detailed mother tongue,368500,203495,39165,125465,375
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,  Single responses,365755,203025,39105,123250,375
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,    English,236570,195195,60,41275,40
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,    French,119865,810,38765,80275,20
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,    Non-official languages,9320,7020,275,1705,315
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Algonquin,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Atikamekw,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Blackfoot,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Carrier,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Chilcotin,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Chipewyan,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Cree,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Siouan languages (Dakota/Sioux),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Dene,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Dogrib,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Gitksan,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Inuinnaqtun,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,"      Inuktitut, n.i.e.",0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Kutchin-Gwich'in (Loucheux),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Malecite,265,250,0,15,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Mi'kmaq,1275,1205,0,55,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Mohawk,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Montagnais-Naskapi,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Nisga'a,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      North Slave (Hare),0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Ojibway,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Oji-Cree,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Shuswap,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      South Slave,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Tlingit,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Italian,295,155,10,125,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Portuguese,110,65,10,35,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Romanian,85,20,15,40,10
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Spanish,515,365,15,95,40
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Danish,210,180,0,15,15
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Dutch,690,505,25,160,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Flemish,10,0,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Frisian,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      German,1110,775,30,300,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Norwegian,15,15,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Swedish,20,20,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Yiddish,30,35,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Bosnian,55,45,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Bulgarian,0,0,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Croatian,85,50,0,35,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Czech,35,30,0,10,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Macedonian,0,0,0,0,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Polish,95,70,0,20,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Russian,180,135,0,45,0
New Brunswick / Nouveau-Brunswick (13)   00000,  Female,      Serbian,60,25,0,20,0
