Census Year,Boundary Type,Boundary Name,Boundary Number,Language English Only,Language English and French,Language Neither English nor French,Language French Only,Language Total,Language2 Tagalog,Language2 German,Language2 Ukrainian,Language2 Spanish,Language2 Polish,Language2 Punjabi,Language2 Portuguese,Language2 Chinese Other,Language2 Italian,Language2 All Other Languages,Language2 Russian,Language2 Hindi,Language2 Vietnamese,Language2 Cantonese,Language2 Ojibway,Language2 Arabic,Language2 Cree,Language2 Dutch,Language2 Korean,Language2 Hebrew,Language2 Mandarin,Language2 Farsi,Language2 Urdu,Language2 Greek,Language2 Amharic,Language2 Croatian,Language2 Hungarian,Language2 Yiddish,Language2 Japanese,Language2 Lao,Language2 Creoles,Language2 Serbian,Language2 Ilocano,Language2 Czech,Language2 Romanian,Language2 Gujarati,Language2 Swahili,Language2 Bosnian,Language2 Oji-Cree,Language2 Khmer,Language2 Somali,Language2 Tigrigna,Language2 Danish,Language2 Bengali,Language2 Kurdish,Language2 Serbo-Croatian,Language2 Slovak,Language2 Bisayan,Language2 Tamil,Language2 Sinhalese,Language2 Swedish,Language2 Slovenian,Language2 Malay,Language2 Flemish,Language2 Macedonian,Language2 Turkish,Language2 Finnish,Language2 Lithuanian,Language2 Latvian,Language2 Malayalam,Language2 Norwegian,Language2 Bulgarian,Language2 Inuktitut,Language2 Sioux,Language2 Pashto,Language2 Taiwanese,Language2 Telugu,Language2 Twi,Language2 Estonian,Language2 Dene,Language2 Maltese,Language2 Frisian,Language2 Armenian,Language2 Blackfoot,Language2 Mohawk,Language2 Sindhi,Language2 Other Languages,Language2 Algonquin,Language2 Atikamekw,Language2 Carrier,Language2 Chilcotin,Language2 Chipewyan,Language2 Dogrib,Language2 Gitksan,Language2 Hare,Language2 Inuinnaqtun,Language2 Kutchin-Gwich-in-Loucheux,Language2 Malecite,Language2 Mikmaq,Language2 Montagnais-Naskapi,Language2 Nisgaa,Language2 Shuswap,Language2 SouthSlave,Language2 Tlingit,Language2 Nonverbal,Language2 Gaelic,Language2 Micmac,Language2 Hakka,Language2 South Slave,Language2 Total
2001,Neighbourhood,Rossmere-B,4.434,"3,685",335,10,0,"4,020",20,205,435,130,125,0,45,10,35,140,30,0,10,0,0,0,0,20,,,0,,,10,,15,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,35,10,0,0,0,"1,145"
2001,Neighbourhood,Royalwood,5.555,985,300,0,10,"1,305",0,60,0,10,25,0,0,35,10,20,0,0,0,0,0,10,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,160
2001,Neighbourhood,Sargent Park,1.118,"5,565",290,110,0,"5,970","1,365",195,115,55,35,20,530,35,105,295,30,25,55,10,20,0,0,25,,,10,,,20,,0,20,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,40,0,0,0,0,"2,750"
2001,Neighbourhood,Seven Oaks,3.314,"2,690",285,15,0,"2,995",0,130,155,15,105,0,15,0,50,210,40,0,10,0,10,0,10,0,,,0,,,0,,100,10,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,680
2001,Neighbourhood,Shaughnessy Park,3.315,"2,010",80,65,0,"2,155",330,45,150,0,60,45,70,0,20,240,0,40,55,20,0,0,0,10,,,40,,,0,,45,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,960
2001,Neighbourhood,Silver Heights,2.215,"4,745",480,10,0,"5,230",80,140,145,30,50,0,25,65,20,160,0,0,35,0,0,0,0,30,,,0,,,10,,0,15,,20,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,40,10,0,0,0,715
2001,Neighbourhood,Sir John Franklin,1.626,"2,050",290,0,0,"2,345",20,105,35,45,10,0,15,0,30,85,25,10,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,15,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,345
2001,Neighbourhood,Southboine,2.627,"1,215",115,0,0,"1,335",0,60,35,0,10,0,0,0,0,20,10,0,0,0,0,0,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,125
2001,Neighbourhood,Southdale,5.552,"5,450","1,540",10,10,"7,010",45,250,125,70,45,155,80,65,155,250,0,80,0,0,0,0,0,60,,,10,,,20,,20,10,,10,,20,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,240"
2001,Neighbourhood,Southland Park,5.542,660,230,0,10,895,15,35,65,10,0,0,0,0,0,20,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,145
2001,Neighbourhood,South Point Douglas,3.123,130,35,0,0,175,30,10,0,10,0,0,0,0,0,25,10,0,0,0,15,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,75
2001,Neighbourhood,South Portage,1.161,"1,515",175,0,0,"1,695",10,130,35,60,20,10,10,15,40,290,15,10,0,25,65,30,30,0,,,0,,,40,,0,15,,40,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,0,10,0,0,0,620
2001,Neighbourhood,South River Heights,1.628,"2,460",240,0,0,"2,710",35,85,70,70,15,10,15,0,125,105,25,0,0,15,0,20,0,0,,,10,,,20,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,530
2001,Neighbourhood,South Tuxedo,2.645,"3,245",300,0,0,"3,555",45,85,55,10,20,115,10,10,75,275,40,80,10,0,0,35,0,10,,,0,,,35,,10,55,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,700
2001,Neighbourhood,Spence,1.104,"3,465",190,95,0,"3,745",580,75,45,55,30,10,210,90,25,895,0,10,230,25,185,40,270,0,,,15,,,10,,0,10,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,80,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"2,015"
2001,Neighbourhood,Springfield North,4.419,"4,480",450,30,0,"4,955",55,350,120,80,120,60,30,40,20,170,0,25,15,0,0,0,0,25,,,0,,,10,,55,20,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,045"
2001,Neighbourhood,Springfield South,4.42,"1,465",105,30,0,"1,600",0,265,10,70,20,20,65,20,0,150,10,20,45,0,0,0,0,10,,,0,,,10,,25,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,620
2001,Neighbourhood,St. George,5.515,"2,395",470,10,0,"2,870",0,140,45,10,25,30,10,0,10,95,10,30,0,0,0,15,0,10,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,365
2001,Neighbourhood,St. John's,3.306,"7,415",365,60,0,"7,840",620,170,460,120,285,0,15,85,25,635,80,0,0,0,270,0,75,30,,,0,,,15,,15,30,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,65,,,,,0,0,,,,0,,0,0,,,,0,20,35,0,0,0,"2,415"
2001,Neighbourhood,St. John's Park,3.313,480,70,10,0,555,0,25,105,10,20,0,0,0,15,55,40,0,0,0,0,0,0,0,,,0,,,0,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,230
2001,Neighbourhood,St. Matthews,1.112,"5,530",260,100,0,"5,885",980,125,90,130,55,60,225,145,95,675,10,10,225,100,60,20,90,15,,,15,,,35,,15,0,,0,,20,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"2,580"
2001,Neighbourhood,St. Norbert,5.625,865,440,0,35,"1,335",0,80,20,10,20,0,0,0,10,0,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,140
2001,Neighbourhood,Sturgeon Creek,2.214,"3,065",215,0,0,"3,275",10,115,150,0,10,0,15,15,30,140,15,0,0,40,0,10,20,10,,,20,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,485
2001,Neighbourhood,St. Vital Perimeter South,5.543,"1,215",250,0,0,"1,465",0,75,25,15,0,0,0,0,20,40,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,10,0,0,0,175
2001,Neighbourhood,Talbot-Grey,4.403,"2,185",105,15,0,"2,310",10,85,75,30,20,0,0,20,0,10,10,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,250
2001,Neighbourhood,Templeton-Sinclair,3.324,"4,390",340,70,0,"4,795",90,195,485,20,385,60,215,10,90,280,135,10,10,0,10,0,10,10,,,0,,,10,,35,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,830"
2001,Neighbourhood,The Maples,3.317,"12,495",785,320,0,"13,605","1,860",205,435,50,320,"1,150",990,105,310,"1,345",30,290,105,95,115,25,95,25,,,35,,,35,,125,70,,15,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,225,,,,,0,0,,,,0,,0,0,,,,0,50,0,0,0,0,"6,770"
2001,Neighbourhood,Tissot,5.503,100,50,0,0,155,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,10
2001,Neighbourhood,Transcona South,4.425,660,65,0,0,730,30,20,40,10,10,0,0,0,0,10,10,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,120
2001,Neighbourhood,Trappistes,5.673,160,55,0,0,215,0,35,0,10,0,0,0,0,0,10,0,10,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,55
2001,Neighbourhood,Tuxedo,2.619,"2,330",310,10,0,"2,655",35,85,25,45,20,0,10,0,25,175,10,10,0,80,0,10,10,0,,,15,,,10,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,420
2001,Neighbourhood,Tyndall Park,3.325,"12,260",560,230,15,"13,065","2,795",150,230,180,195,555,370,285,85,940,0,170,245,95,75,0,75,10,,,25,,,10,,45,20,,10,,15,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,120,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,"5,785"
2001,Neighbourhood,University,5.656,130,20,10,0,155,0,20,10,20,0,0,0,15,0,40,0,10,0,10,0,0,0,0,,,0,,,0,,0,0,,20,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,105
2001,Neighbourhood,Valhalla,4.421,"2,785",200,0,10,"2,990",0,510,230,45,85,0,0,0,25,145,65,0,0,0,0,0,0,45,,,0,,,0,,0,35,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,040"
2001,Neighbourhood,Valley Gardens,4.422,"7,710",530,135,0,"8,375",25,570,120,190,200,675,70,110,45,670,10,180,75,140,25,0,0,60,,,50,,,20,,30,10,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,50,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"2,675"
2001,Neighbourhood,Varennes,5.516,900,180,0,0,"1,080",15,50,10,0,10,0,0,0,15,25,0,0,0,0,0,0,0,15,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,125
2001,Neighbourhood,Varsity View,2.608,"2,385",220,0,0,"2,605",15,95,70,10,70,10,0,15,0,140,40,0,0,0,0,0,0,0,,,0,,,40,,10,20,,0,,0,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,425
2001,Neighbourhood,Vialoux,2.63,865,135,10,0,"1,005",0,50,0,10,10,0,10,0,45,55,15,0,0,0,0,0,0,0,,,0,,,0,,10,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,180
2001,Neighbourhood,Victoria Crescent,5.523,560,60,0,0,630,0,35,0,10,10,0,0,20,0,10,0,0,0,0,0,0,0,10,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,85
2001,Neighbourhood,Victoria West,4.404,"2,310",200,0,0,"2,510",10,35,180,10,20,0,10,0,40,60,0,0,0,0,0,0,0,30,,,0,,,0,,0,20,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,365
2001,Neighbourhood,Vista,5.524,"1,345",195,0,0,"1,540",0,35,30,30,15,0,0,0,20,45,0,0,0,0,0,0,0,10,,,0,,,0,,0,15,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,175
2001,Neighbourhood,Waverley Heights,5.646,"4,695",615,120,0,"5,430",75,155,70,120,45,150,20,145,190,525,10,125,55,105,30,20,20,25,,,15,,,20,,25,25,,20,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,20,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"1,495"
2001,Neighbourhood,Wellington Crescent,1.631,"1,285",235,0,0,"1,515",0,50,15,30,0,0,10,0,15,45,0,0,0,10,0,10,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,165
2001,Neighbourhood,West Alexander,3.105,"3,670",220,250,10,"4,145",585,75,60,50,15,25,475,40,60,"1,100",0,45,300,10,135,55,85,25,,,180,,,10,,0,0,,45,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,210,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,"2,485"
2001,Neighbourhood,West Broadway,1.103,"4,510",490,40,15,"5,045",55,200,85,300,45,10,50,60,25,745,80,10,30,30,180,20,145,20,,,35,,,30,,0,15,,50,,20,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,40,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,"1,575"
2001,Neighbourhood,Westdale,2.632,"4,365",425,10,0,"4,795",0,90,30,75,15,45,20,0,0,185,0,60,0,25,15,0,0,0,,,0,,,0,,0,0,,0,,35,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,50,0,0,0,0,460
2001,Neighbourhood,Weston,2.114,"5,560",175,50,0,"5,780",925,75,65,0,20,10,70,10,0,380,0,15,70,40,80,15,80,25,,,0,,,0,,20,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,555"
2001,Neighbourhood,West Wolseley,2.226,230,0,0,0,235,15,40,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,,,0,,,0,,10,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,75
2001,Neighbourhood,Westwood,2.224,"6,680",705,0,0,"7,385",25,315,195,25,35,0,20,25,110,350,10,25,0,0,0,10,0,45,,,0,,,205,,0,25,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,"1,100"
2001,Neighbourhood,Whyte Ridge,2.647,"5,790",560,45,0,"6,400",50,195,95,90,45,225,65,80,45,435,20,90,20,40,0,20,10,20,,,55,,,50,,0,45,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,25,,,,,0,0,,,,0,,0,0,,,,0,30,0,0,0,0,"1,325"
2001,Neighbourhood,Wildwood,1.609,965,135,0,0,"1,100",0,40,10,0,0,0,0,0,0,30,0,0,0,0,0,0,10,10,,,0,,,0,,0,0,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,80
2001,Neighbourhood,Wilkes South,2.6,375,50,0,0,425,0,0,10,0,10,0,0,0,10,20,10,0,0,0,0,0,0,0,,,0,,,10,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,50
2001,Neighbourhood,William Whyte,3.302,"5,365",275,100,10,"5,745",635,85,305,110,210,15,10,25,0,590,65,15,25,25,295,0,95,0,,,0,,,0,,0,30,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,30,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"1,985"
2001,Neighbourhood,Windsor Park,5.525,"6,975","2,640",50,45,"9,710",150,315,305,190,100,0,10,30,25,360,0,0,20,20,10,25,10,40,,,10,,,25,,85,10,,35,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,45,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,"1,485"
2001,Neighbourhood,Wolseley,1.113,"6,485","1,320",25,0,"7,830",30,480,105,175,75,0,35,25,60,315,25,10,30,0,0,15,35,40,,,15,,,10,,10,15,,50,,0,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,10,,,,,0,0,,,,0,,0,0,,,,0,25,10,0,0,0,"1,300"
2001,Neighbourhood,Woodhaven,2.217,760,65,0,0,820,0,15,15,10,10,0,0,10,35,0,0,0,0,0,0,0,0,0,,,0,,,0,,0,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,,,,0,0,,,,0,,0,0,,,,0,0,0,0,0,0,95
2001,Neighbourhood,Worthington,5.517,"4,135",985,70,0,"5,195",15,130,80,80,15,75,30,105,10,345,0,25,40,35,35,55,0,35,,,0,,,0,,30,10,,10,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,35,,,,,0,0,,,,0,,0,0,,,,0,35,0,0,0,0,885
2001,Neighbourhood Cluster,Assiniboine South Neighbourhood Cluster,2,"31,410","3,530",90,10,"35,035",110,"1,160",595,340,315,210,60,60,325,"1,565",210,190,10,130,15,110,20,85,,,45,,,270,,45,110,,35,,35,,,,,,,,,,,,40,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,30,,,,,0,0,,,,0,,0,0,,,,0,185,0,0,0,0,"4,740"
2001,Neighbourhood Cluster,Downtown East Neighbourhood Cluster,,"25,490","2,445",850,65,"28,845","2,195","1,010",480,940,260,75,905,625,340,"6,190",215,120,925,420,960,565,"1,015",110,,,350,,,100,,50,90,,175,,55,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,905,,,,,0,0,,,,0,,0,0,,,,0,105,15,0,0,0,"13,020"
2001,Neighbourhood Cluster,Downtown West Neighbourhood Cluster,,"32,235","2,685",575,0,"35,500","5,455","1,330",595,550,265,225,"1,440",505,460,"3,105",75,170,850,295,315,45,335,105,,,70,,,90,,25,60,,90,,65,,,,,,,,,,,,20,,,,,,,,,,,,,,0,,,,,,20,,,,,,,,,,,,,,310,,,,,0,0,,,,0,,0,0,,,,0,150,15,0,0,0,"13,930"
2001,Neighbourhood Cluster,Fort Garry North Neighbourhood Cluster,,"24,385","2,770",170,10,"27,330",380,"1,160",365,485,135,345,175,470,610,"1,460",75,195,70,245,0,30,40,125,,,165,,,95,,25,80,,50,,15,,,,,,,,,,,,30,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,95,,,,,0,0,,,,0,,0,0,,,,0,125,0,0,0,0,"5,585"
2001,Neighbourhood Cluster,Fort Garry South Neighbourhood Cluster,,"29,655","4,665",395,35,"34,750",215,"1,330",490,680,325,600,120,"1,390",480,"2,705",175,555,125,405,50,220,85,140,,,305,,,85,,45,115,,120,,25,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,10,,,,,,,,,,,,,,145,,,,,0,0,,,,0,,0,0,,,,0,90,0,0,0,0,"8,335"
2001,Neighbourhood Cluster,Inkster East Neighbourhood Cluster,,"12,555",450,155,0,"13,155","1,755",180,365,85,175,65,200,50,40,985,10,65,205,95,180,10,125,65,,,50,,,0,,75,10,,0,,10,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,60,,,,,0,0,,,,0,,0,0,,,,0,25,0,0,0,0,"3,900"
2001,Neighbourhood Cluster,Inkster West Neighbourhood Cluster,,"15,255",805,305,15,"16,375","3,360",215,270,195,205,950,520,315,115,"1,310",35,340,295,120,75,0,85,10,,,40,,,10,,80,30,,0,,40,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,120,,,,,0,0,,,,0,,0,0,,,,0,20,0,0,0,0,"7,455"
2001,Neighbourhood Cluster,Point Douglas North Neighbourhood Cluster,,"23,695","1,090",285,0,"25,075","2,475",645,"2,240",300,"1,100",0,425,210,90,"1,650",275,0,185,0,445,10,200,60,,,0,,,25,,85,85,,30,,20,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,135,,,,,0,0,,,,0,,0,0,,,,0,50,35,0,0,0,"9,135"
2001,Neighbourhood Cluster,Point Douglas South Neighbourhood Cluster,,"10,570",550,225,0,"11,350",920,185,780,235,460,15,70,35,40,"1,255",95,10,40,40,620,20,315,15,,,0,,,0,,15,40,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,35,,,,,0,0,,,,0,,0,0,,,,0,10,0,0,0,0,"3,995"
2001,Neighbourhood Cluster,River East East Neighbourhood Cluster,,"24,415","2,055",310,0,"26,785",260,"1,850",750,610,550,795,265,205,155,"1,675",90,220,220,255,100,35,25,155,,,90,,,40,,135,70,,15,,15,,,,,,,,,,,,15,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,120,,,,,0,0,,,,0,,0,0,,,,0,75,0,0,0,0,"7,115"
2001,Neighbourhood Cluster,River East South Neighbourhood Cluster,,"15,785","1,190",165,10,"17,150",205,750,540,395,245,60,115,125,75,750,25,35,100,80,65,15,110,90,,,0,,,10,,55,30,,10,,25,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,75,,,,,0,0,,,,0,,0,0,,,,0,15,0,0,0,0,"3,260"
2001,Neighbourhood Cluster,River East West Neighbourhood Cluster,,"34,515","2,305",195,15,"37,040",140,"5,720","2,305",965,865,35,230,120,270,"1,690",360,15,125,40,70,50,60,270,,,0,,,55,,190,110,,55,,10,,,,,,,,,,,,30,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,175,,,,,0,0,,,,0,,0,0,,,,0,65,10,0,0,0,"12,340"
2001,Neighbourhood Cluster,River Heights East Neighbourhood Cluster,,"19,160","2,615",90,10,"21,870",240,730,325,630,260,45,70,90,255,"1,310",65,70,80,115,35,60,95,105,,,105,,,55,,35,105,,40,,10,,,,,,,,,,,,25,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,165,,,,,0,0,,,,0,,0,0,,,,0,120,25,0,0,0,"3,955"
2001,Neighbourhood Cluster,River Heights West Neighbourhood Cluster,,"30,420","3,800",125,25,"34,370",420,"1,035",695,780,370,60,185,130,825,"1,460",270,50,60,60,40,80,20,165,,,35,,,180,,90,80,,60,,10,,,,,,,,,,,,10,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,115,,,,,0,0,,,,0,,0,0,,,,0,125,10,0,0,0,"5,960"
